,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
55,140.2239999999999,Zn1 W1 O4,8.0,74.0,66.0,22.666666666666668,19.555555555555554,8.0,51.0,87.0,36.0,78.0,12.0,87.0,15.9994,183.84,167.8406,52.202933333333334,48.27137777777778,15.9994,54.8,3695.0,3640.2,767.8133333333334,975.7288888888888,54.8,6.0,16.0,10.0,13.666666666666666,3.111111111111111,16.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,66.0,162.0,96.0,91.33333333333333,33.77777777777778,66.0,1.65,3.44,1.79,2.9616666666666664,0.6377777777777779,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,2.3333333333333335,3.1111111111111107,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,6.0,20.0,14.0,9.333333333333334,4.444444444444445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.3333333333333335,1.2222222222222223,2.0,9.105,16.05,6.945,11.071666666666667,2.6222222222222222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,78.5,88.66666666666667,12.0
56,77.91661666666666,Cl2 Zn1,17.0,30.0,13.0,21.333333333333332,5.777777777777778,17.0,69.0,94.0,25.0,85.66666666666667,11.111111111111109,94.0,35.453,65.38,29.926999999999992,45.428666666666665,13.300888888888885,35.453,171.6,692.68,521.0799999999999,345.2933333333333,231.5911111111111,171.6,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,102.0,122.0,20.0,108.66666666666667,8.888888888888891,102.0,1.65,3.16,1.5100000000000002,2.6566666666666667,0.6711111111111112,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,8.666666666666666,2.222222222222222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,13.96,24.4975,10.537499999999998,20.985,4.683333333333333,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,107.33333333333333,57.77777777777777,64.0
57,72.44275,Ti2 Cl6,17.0,22.0,5.0,18.25,1.875,17.0,43.0,94.0,51.0,81.25,19.125,94.0,35.453,47.867,12.413999999999994,38.5565,4.655249999999997,35.453,171.6,1941.0,1769.4,613.95,663.5250000000001,171.6,4.0,17.0,13.0,13.75,4.875,17.0,3.0,4.0,1.0,3.25,0.375,3.0,102.0,160.0,58.0,116.5,21.75,102.0,1.54,3.16,1.62,2.755,0.6075000000000002,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.25,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,2.625,1.0,16.69,24.4975,7.807499999999997,22.545624999999998,2.9278125,24.4975,0.0,2.493,2.493,1.8697499999999998,0.934875,2.493,0.0,2.25333333333e-05,2.25333333333e-05,5.633333333325e-06,8.4499999999875e-06,0.0,64.0,194.0,130.0,96.5,48.75,64.0
58,40.33816666666734,Hf2 I2 N2,7.0,72.0,65.0,44.0,24.666666666666668,7.0,45.0,96.0,51.0,74.33333333333333,19.555555555555557,45.0,14.0067,178.49,164.4833,106.46705666666668,61.64023777777778,14.0067,63.05,2506.0,2442.95,985.3000000000001,1013.7999999999998,63.05,4.0,17.0,13.0,12.0,5.333333333333333,4.0,2.0,6.0,4.0,4.333333333333333,1.5555555555555556,2.0,71.0,175.0,104.0,128.33333333333334,38.22222222222222,71.0,1.3,3.04,1.74,2.3333333333333335,0.6888888888888888,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666666666666665,1.777777777777778,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,5.0,18.0,13.0,13.333333333333334,5.5555555555555545,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,0.0,8.0,8.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.0,2.6666666666666665,1.0,14.76875,43.015,28.24625,26.66125,10.902499999999998,14.76875,0.0,6.437,6.437,2.4996666666666667,2.6248888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,150.66666666666666,57.77777777777778,64.0
59,317.5542833333332,Te4 Au2,52.0,79.0,27.0,61.0,12.0,52.0,66.0,90.0,24.0,82.0,10.666666666666666,90.0,127.6,196.966569,69.366569,150.72218966666665,30.82958622222222,127.6,722.66,1337.33,614.67,927.5499999999998,273.1866666666666,722.66,11.0,16.0,5.0,14.333333333333334,2.222222222222222,16.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,136.0,138.0,2.0,137.33333333333334,0.8888888888888857,138.0,2.1,2.54,0.43999999999999995,2.2466666666666666,0.19555555555555548,2.1,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,16.0,25.0,9.0,19.0,4.0,16.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,16.7,34.7633333333,18.063333333299997,28.7422222222,8.028148148133331,34.7633333333,0.0,0.464,0.464,0.30933333333333335,0.20622222222222222,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,176.33333333333334,32.44444444444445,152.0
60,34.444000000000585,Zr2 N2 Cl2,7.0,40.0,33.0,21.333333333333332,12.444444444444443,7.0,44.0,94.0,50.0,73.33333333333333,19.555555555555557,44.0,14.0067,91.224,77.21730000000001,46.89456666666666,29.552955555555553,14.0067,63.05,2128.0,2064.95,787.5500000000001,893.6333333333332,63.05,4.0,17.0,13.0,12.0,5.333333333333333,4.0,2.0,5.0,3.0,3.3333333333333335,1.1111111111111112,2.0,71.0,175.0,104.0,116.0,39.333333333333336,71.0,1.33,3.16,1.83,2.5100000000000002,0.7866666666666666,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666666666666665,1.777777777777778,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.333333333333333,1.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,0.0,8.0,8.0,2.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.0,2.6666666666666665,1.0,14.76875,24.4975,9.728749999999998,20.82041666666667,4.034444444444443,14.76875,0.0,6.437,6.437,2.9766666666666666,2.306888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,150.66666666666666,57.77777777777778,64.0
61,250.88752222222243,Bi2 Pt1,78.0,83.0,5.0,81.33333333333333,2.2222222222222237,83.0,63.0,86.0,23.0,78.33333333333333,10.222222222222223,86.0,195.084,208.9804,13.8964,204.34826666666666,6.176177777777781,208.9804,544.4,2041.4,1497.0,1043.3999999999999,665.3333333333334,544.4,10.0,15.0,5.0,13.333333333333334,2.222222222222222,15.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,148.0,12.0,144.0,5.333333333333333,148.0,2.02,2.28,0.2599999999999998,2.106666666666667,0.11555555555555556,2.02,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,9.0,10.0,1.0,9.666666666666666,0.44444444444444464,10.0,14.0,14.0,0.0,14.0,0.0,14.0,24.0,29.0,5.0,27.333333333333332,2.2222222222222228,29.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,3.0,15.02,32.95,17.930000000000003,26.973333333333333,7.968888888888891,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0
62,78.65685000000022,Bi1 Cu1 P2 Se6,15.0,83.0,68.0,34.6,9.680000000000001,34.0,64.0,89.0,25.0,85.0,5.0,89.0,30.973762,208.9804,178.006638,80.8233924,25.631401520000004,78.96,317.3,1357.77,1040.47,550.077,161.5386,494.0,11.0,16.0,5.0,15.2,0.9600000000000002,16.0,3.0,6.0,3.0,4.0,0.4,4.0,107.0,148.0,41.0,121.4,7.440000000000003,120.0,1.9,2.55,0.6499999999999999,2.3600000000000003,0.22799999999999984,2.55,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,1.4,2.52,0.0,5.0,29.0,24.0,14.6,4.5600000000000005,16.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.2,0.4800000000000001,2.0,11.07,32.95,21.880000000000003,24.46804761904,3.4387333333440013,25.92,0.0,1.625,1.625,0.8044,0.32824,0.799,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,32.5,38.5,14.0
63,96.06600000000043,Zr1 Ti1 Se4,22.0,40.0,18.0,33.0,3.6666666666666665,34.0,43.0,89.0,46.0,73.83333333333333,20.222222222222225,89.0,47.867,91.224,43.357000000000006,75.82183333333333,9.318277777777777,78.96,494.0,2128.0,1634.0,1007.5,684.6666666666666,494.0,4.0,16.0,12.0,12.0,5.333333333333333,16.0,4.0,5.0,1.0,4.166666666666667,0.27777777777777796,4.0,120.0,175.0,55.0,135.83333333333334,21.111111111111114,120.0,1.33,2.55,1.2199999999999998,2.1783333333333332,0.49555555555555547,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,2.0,10.0,8.0,7.333333333333333,3.555555555555556,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.0,5.333333333333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,16.69,25.92,9.23,23.9275,2.656666666666668,25.92,0.0,0.799,0.799,0.5326666666666667,0.3551111111111111,0.799,0.0,2.25333333333e-05,2.25333333333e-05,3.75555555555e-06,6.25925925925e-06,0.0,14.0,194.0,180.0,74.0,80.0,14.0
64,591.187555555556,B2 Ba1 Se6,5.0,56.0,51.0,30.0,11.11111111111111,34.0,9.0,89.0,80.0,76.33333333333333,16.88888888888889,89.0,10.811,137.327,126.51599999999999,70.301,26.439999999999994,78.96,494.0,2348.0,1854.0,962.2222222222222,624.2962962962962,494.0,2.0,16.0,14.0,13.777777777777779,2.962962962962963,16.0,2.0,6.0,4.0,3.7777777777777777,0.7901234567901235,4.0,84.0,215.0,131.0,122.55555555555556,20.54320987654321,120.0,0.89,2.55,1.6599999999999997,2.252222222222222,0.3970370370370369,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.888888888888889,1.4814814814814814,4.0,0.0,10.0,10.0,6.666666666666667,4.444444444444445,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,11.555555555555555,5.925925925925926,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4444444444444446,1.1358024691358026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4444444444444446,1.1358024691358026,2.0,7.1725,63.59,56.417500000000004,25.939444444444447,8.366790123456791,25.92,0.0,1.524,1.524,0.8713333333333334,0.2900740740740741,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,71.66666666666667,76.88888888888889,14.0
65,83.18559999999997,Fe1 I2,26.0,53.0,27.0,44.0,12.0,53.0,55.0,96.0,41.0,82.33333333333333,18.222222222222225,96.0,55.845,126.90447,71.05947,103.21798000000001,31.581986666666666,126.90447,386.85,1811.0,1424.15,861.5666666666666,632.9555555555555,386.85,8.0,17.0,9.0,14.0,4.0,17.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,132.0,139.0,7.0,136.66666666666666,3.1111111111111143,139.0,1.83,2.66,0.8300000000000001,2.3833333333333333,0.368888888888889,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,6.0,10.0,4.0,8.666666666666666,1.777777777777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,9.0,14.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,10.73,43.015,32.285,32.25333333333334,14.348888888888888,43.015,0.0,1.062,1.062,0.7080000000000001,0.472,1.062,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555557,0.0,64.0,229.0,165.0,119.0,73.33333333333333,64.0
66,72.30686000000031,Sb2 Se2 Te1,34.0,52.0,18.0,44.4,8.32,34.0,85.0,90.0,5.0,87.6,2.080000000000001,85.0,78.96,127.6,48.64,105.80799999999999,21.478400000000004,78.96,494.0,903.78,409.78,703.644,167.71519999999998,494.0,15.0,16.0,1.0,15.6,0.4800000000000001,15.0,4.0,5.0,1.0,4.6,0.4800000000000001,4.0,120.0,139.0,19.0,131.2,8.960000000000003,120.0,2.05,2.55,0.5,2.26,0.23199999999999993,2.05,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,1.0,15.6,0.4800000000000001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,25.92,34.7633333333,8.843333333299995,29.944666666659998,3.2197333333279987,25.92,0.0,0.799,0.799,0.41240000000000004,0.32992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,102.4,70.72,14.0
67,39.44399999999959,Br2 C2 Y2,6.0,39.0,33.0,26.666666666666668,13.777777777777777,6.0,12.0,95.0,83.0,61.333333333333336,32.888888888888886,12.0,12.0107,88.90585,76.89515,60.273516666666666,32.17521111111111,12.0107,265.8,3823.0,3557.2,1962.6000000000001,1240.2666666666667,265.8,3.0,17.0,14.0,11.333333333333334,5.5555555555555545,3.0,2.0,5.0,3.0,3.6666666666666665,1.1111111111111112,2.0,76.0,190.0,114.0,128.66666666666666,40.888888888888886,76.0,1.22,2.96,1.74,2.243333333333333,0.6822222222222223,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.3333333333333335,1.777777777777778,0.0,0.0,10.0,10.0,3.6666666666666665,4.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6666666666666667,1.5555555555555556,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.666666666666667,2.8888888888888893,1.0,5.64,32.365,26.725,22.495,11.236666666666666,5.64,0.0,4.496,4.496,1.9843333333333335,1.6744444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,150.66666666666666,57.77777777777778,64.0
68,52.27920000000008,Ge1 I2 Y2,32.0,53.0,21.0,43.2,7.840000000000001,39.0,12.0,96.0,84.0,59.0,37.6,12.0,72.64,126.90447,54.26447,100.852128,20.8418736,88.90585,386.85,1799.0,1412.15,1116.6200000000001,583.816,386.85,3.0,17.0,14.0,10.8,6.24,3.0,4.0,5.0,1.0,4.8,0.3200000000000001,5.0,120.0,190.0,70.0,155.6,27.52,139.0,1.22,2.66,1.4400000000000002,1.954,0.5871999999999999,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.4,2.0799999999999996,0.0,1.0,10.0,9.0,6.4,4.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,10.8,6.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,1.1199999999999999,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.8,3.3599999999999994,1.0,23.005,43.015,20.01,34.753,6.6096,32.365,0.0,1.062,1.062,0.5014000000000001,0.44848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,148.2,67.36,64.0
69,25.86000000000066,Al2 O11 Si4,8.0,14.0,6.0,10.0,2.588235294117647,8.0,73.0,87.0,14.0,83.23529411764706,4.8719723183391,87.0,15.9994,28.0855,12.0861,20.13520454117647,5.352217641522492,15.9994,54.8,1687.0,1632.2,542.22,630.7788235294117,54.8,13.0,16.0,3.0,15.176470588235293,1.0657439446366783,16.0,2.0,3.0,1.0,2.3529411764705883,0.4567474048442907,2.0,66.0,121.0,55.0,83.05882352941177,22.07612456747405,66.0,1.61,3.44,1.8299999999999998,2.8623529411764705,0.7475432525951556,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.176470588235294,1.065743944636678,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.176470588235294,1.065743944636678,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.823529411764706,1.065743944636678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.823529411764706,1.065743944636678,2.0,9.105,20.44,11.335,12.639705882352942,4.574325259515572,9.105,0.0,0.773,0.773,0.18188235294117647,0.2781730103806228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,87.6470588235294,97.8961937716263,12.0
70,82.05915000000007,Hg2 P2 Se6,15.0,80.0,65.0,39.4,16.24,34.0,71.0,89.0,18.0,84.2,5.76,89.0,30.973762,200.59,169.616238,93.6887524,42.76049904,78.96,234.32,494.0,259.68,406.724,104.73119999999999,494.0,12.0,16.0,4.0,15.0,1.2,16.0,3.0,6.0,3.0,4.2,0.7200000000000001,4.0,107.0,132.0,25.0,119.8,5.120000000000002,120.0,2.0,2.55,0.5499999999999998,2.368,0.21839999999999993,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,5.0,26.0,21.0,15.8,4.319999999999999,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,22.5702380952,25.92,3.349761904800001,25.113564860420002,1.017330706088,25.92,0.0,1.625,1.625,0.8044,0.32824,0.799,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,42.0,49.6,14.0
71,85.35976666666667,Ca1 Pb1 I4,20.0,82.0,62.0,52.333333333333336,10.777777777777777,53.0,7.0,96.0,89.0,78.66666666666667,23.888888888888886,96.0,40.078,207.2,167.12199999999999,125.81598000000001,28.57932666666666,126.90447,386.85,1115.0,728.15,543.835,209.31333333333336,386.85,2.0,17.0,15.0,14.0,4.0,17.0,4.0,6.0,2.0,5.0,0.3333333333333333,5.0,139.0,176.0,37.0,146.33333333333334,9.888888888888895,139.0,1.0,2.66,1.6600000000000001,2.3283333333333336,0.4427777777777777,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.6666666666666665,1.777777777777778,5.0,0.0,10.0,10.0,8.333333333333334,2.7777777777777772,10.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,2.0,28.0,26.0,16.333333333333332,4.777777777777779,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,0.8888888888888888,1.0,28.11,43.015,14.905000000000001,39.656666666666666,4.477777777777778,43.015,0.0,1.062,1.062,0.7080000000000001,0.472,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0
72,77.13100000000006,Br6 Y2,35.0,39.0,4.0,36.0,1.5,35.0,12.0,95.0,83.0,74.25,31.125,95.0,79.904,88.90585,9.001850000000005,82.1544625,3.37569375,79.904,265.8,1799.0,1533.2,649.1,574.95,265.8,3.0,17.0,14.0,13.5,5.25,17.0,4.0,5.0,1.0,4.25,0.375,4.0,120.0,190.0,70.0,137.5,26.25,120.0,1.22,2.96,1.74,2.525,0.6525000000000001,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,1.0,10.0,9.0,7.75,3.375,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,13.5,5.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,29.48,32.365,2.8850000000000016,30.20125,1.081875000000001,29.48,0.0,1.457,1.457,1.09275,0.546375,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0
